species_id,common_name,genus,genus_id,genus_common_name,species,kingdom,itis_taxonomic_sn,functional_type,class_id,class_common_name,class_name,order_id,order_common_name,order_name,family_id,family_name,family_common_name,species_type
40,white fir,Abies,368,Firs (Abies),concolor,Plantae,181826,Evergreen conifer,16,Conifers,Pinopsida,102,Conifers,Pinales,349,Pinaceae,Pine Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 11, 'Species_Type': 'Coniferous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1728,white fringetree,Chionanthus,529,Fringetrees (Chionanthus),virginicus,Plantae,32950,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,305,Oleaceae,Olive Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
2137,white hawkweed,Hieracium,705,Hawkweeds (Hieracium),albiflorum,Plantae,37693,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
207,white heath aster,Symphyotrichum,1032,Asters (Symphyotrichum),ericoides,Plantae,522202,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 34, 'Species_Type': 'Nectar Connectors Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
2293,white insideout flower,Vancouveria,1360,Insideout Flowers (Vancouveria),hexandra,Plantae,18853,Semi-evergreen forb,15,Flowering Plants,Magnoliopsida,95,"Barberry, Poppy and Buttercup Families",Ranunculales,244,Berberidaceae,Barberry Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
118,white leadtree,Leucaena,746,Leadtrees (Leucaena),leucocephala,Plantae,26766,Drought deciduous broadleaf,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
116,white mangrove,Laguncularia,737,White Mangrove (Laguncularia),racemosa,Plantae,503318,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,89,Myrtle and Evening-primrose Families,Myrtales,259,Combretaceae,Indian-almond family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
326,white meadowsweet,Spiraea,1014,Meadowsweets (Spiraea),alba,Plantae,25329,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,96,"Oleaster, Buckthorn, Rose and Elm Families",Rosales,325,Rosaceae,Rose Family,"[{'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
1888,white moneywort,Alysicarpus,1172,Moneyworts (Alysicarpus ),vaginalis,Plantae,26456,Forb,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 4, 'Species_Type': 'Invasive Plants', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
2266,white mulberry,Morus,1230,Mulberries (Morus),alba,Plantae,19066,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,96,"Oleaster, Buckthorn, Rose and Elm Families",Rosales,299,Moraceae,Mulberry Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 4, 'Species_Type': 'Invasive Plants', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 6, 'Species_Type': 'Crop', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
100,white oak,Quercus,946,Oaks (Quercus),alba,Plantae,19290,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,79,"Birch, Beech, Walnut and Bayberry Families",Fagales,271,Fagaceae,Beech Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 31, 'Species_Type': 'Green Wave Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 43, 'Species_Type': 'Quercus Quest Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1595,white pasqueflower,Anemone,412,Anemones (Anemone),occidentalis,Plantae,508852,Forb,15,Flowering Plants,Magnoliopsida,95,"Barberry, Poppy and Buttercup Families",Ranunculales,322,Ranunculaceae,Buttercup Family,"[{'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1809,white prairie clover,Dalea,577,Prairieclovers (Dalea),candida,Plantae,26603,Forb,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1011,white sage,Salvia,972,Sages (Salvia),apiana,Plantae,32697,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,286,Lamiaceae,Mint Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
1901,white sagebrush,Artemisia,437,Sagebrushes (Artemisia),ludoviciana,Plantae,35474,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
786,white snakeroot,Ageratina,387,Snakeroots (Ageratina),altissima,Plantae,36466,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
47,white spruce,Picea,893,Spruces (Picea),glauca,Plantae,183295,Evergreen conifer,16,Conifers,Pinopsida,102,Conifers,Pinales,349,Pinaceae,Pine Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 11, 'Species_Type': 'Coniferous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
252,white sucker,Catostomus,504,Common Suckers (Catostomus),commersonii,Animalia,553273,Fish,11,Advanced Ray-finned Fishes,Teleostei,58,Carp-like Fishes,Cypriniformes,221,Catostomidae,Suckers,"[{'Species_Type_ID': 16, 'Species_Type': 'Fish', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss10sockeye_salmon_fish_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
38,white trillium,Trillium,1066,Trilliums (Trillium),grandiflorum,Plantae,43074,Forb,15,Flowering Plants,Magnoliopsida,85,"Colchicum, Lily and Bunchflower Families",Liliales,295,Melanthiaceae,Bunchflower Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
2117,white turtlehead,Chelone,1287,Turtleheads (Chelone),glabra,Plantae,33182,Forb,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,314,Plantaginaceae,Plantain Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
726,white wood aster,Eurybia,642,Asters (Eurybia),divaricata,Plantae,513440,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1415,white-breasted nuthatch,Sitta,1001,Nuthatches (Sitta),carolinensis,Animalia,178775,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,149,Sittidae,Nuthatches,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1669,white-crowned sparrow,Zonotrichia,1110,Crowned Sparrows (Zonotrichia),leucophrys,Animalia,179455,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,1280,Passerellidae,New World Sparrows,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1405,white-footed deermouse,Peromyscus,872,Deermice (Peromyscus),leucopus,Animalia,180278,Mammal,9,Mammals,Mammalia,51,Rodents,Rodentia,201,Cricetidae,"Mice, Rats and Voles","[{'Species_Type_ID': 18, 'Species_Type': 'Mammal', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss7racoon_mammal_final.png'}]"
270,white-tailed deer,Odocoileus,835,Deer (Odocoileus),virginianus,Animalia,180699,Mammal,9,Mammals,Mammalia,47,Ungulates,Artiodactyla,191,Cervidae,"Deer, Elk and Moose","[{'Species_Type_ID': 18, 'Species_Type': 'Mammal', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss7racoon_mammal_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
262,white-tailed prairie dog,Cynomys,574,Prairie Dogs (Cynomys),leucurus,Animalia,180185,Mammal,9,Mammals,Mammalia,51,Rodents,Rodentia,203,Sciuridae,"Squirrels, Chipmunks and Marmots","[{'Species_Type_ID': 18, 'Species_Type': 'Mammal', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss7racoon_mammal_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
739,white-throated sparrow,Zonotrichia,1110,Crowned Sparrows (Zonotrichia),albicollis,Animalia,179462,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,1280,Passerellidae,New World Sparrows,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1128,white-winged dove,Zenaida,1106,Zenaida Doves (Zenaida),asiatica,Animalia,177121,Bird,5,Birds,Aves,24,Pigeons and Doves,Columbiformes,123,Columbidae,Pigeons and Doves,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1629,whitebark pine,Pinus,897,Pines (Pinus),albicaulis,Plantae,183311,Pine,16,Conifers,Pinopsida,102,Conifers,Pinales,349,Pinaceae,Pine Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 11, 'Species_Type': 'Coniferous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1846,whiteleaf manzanita,Arctostaphylos,430,Manzanitas (Arctostaphylos),manzanita,Plantae,23496,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,77,"Heath, Phlox and Pitcher-plant Families",Ericales,268,Ericaceae,Heath Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
2001,whitestem blazingstar,Mentzelia,1226,Blazingstars (Mentzelia),albicaulis,Plantae,503757,Forb,15,Flowering Plants,Magnoliopsida,75,"Dogwood, Hydrangea and Tupelo Families",Cornales,1164,Loasaceae,Loasa Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
984,whitestem paperflower,Psilostrophe,939,Paperflowers (Psilostrophe),cooperi,Plantae,38313,Drought deciduous broadleaf,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
1506,whitethorn acacia,Vachellia,1086,Acacias (Vachellia),constricta,Plantae,819938,Drought deciduous broadleaf,15,Flowering Plants,Magnoliopsida,78,Pea and Milkwort Families,Fabales,270,Fabaceae,Pea Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
766,whitethorn ceanothus,Ceanothus,506,Ceanothuses (Ceanothus),cordulatus,Plantae,28458,Evergreen broadleaf,15,Flowering Plants,Magnoliopsida,96,"Oleaster, Buckthorn, Rose and Elm Families",Rosales,323,Rhamnaceae,Buckthorn Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
1337,whorled milkweed,Asclepias,440,Milkweeds (Asclepias),verticillata,Plantae,30320,Forb,15,Flowering Plants,Magnoliopsida,81,"Dogbane, Gentian and Madder Families",Gentianales,235,Apocynaceae,Dogbane Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 34, 'Species_Type': 'Nectar Connectors Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
2147,whorled wood aster,Oclemena,1299,Asters (Oclemena),acuminata,Plantae,507627,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
2194,whortleberry,Vaccinium,1085,Blueberries (Vaccinium),myrtillus,Plantae,23605,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,77,"Heath, Phlox and Pitcher-plant Families",Ericales,268,Ericaceae,Heath Family,"[{'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 6, 'Species_Type': 'Crop', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
